nome,preco,oferta,gramagem,categoria,data_ini,data_fim,source,date,supermarket,tablode_link,supermarket_latitude,supermarket_longitude
Óleo composto Maria,29.9,True,2L,Óleos e gorduras,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Maionese tradicional Liza,4.99,True,450g,Condimentos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Catchup ou mostarda Elefante,5.89,True,190g/395g,Condimentos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Milho para pipoca Yoki,3.49,True,500g,Mercearia,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Aveia em flocos regulares ou finos Yoki,3.45,True,165g,Cereais,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Kimilho flocão Yoki,3.39,True,500g,Cereais,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Tempero mais sabor Kitano,3.49,True,60g,Condimentos,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Chocolate com amendoim ou ao leite M&M's,3.49,True,45g,Chocolates,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Chocolate original ou dark Snickers,2.79,True,45g,Chocolates,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Alimento para cães Pedigree,2.49,True,100g,Pet,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Alimento para cães Champ,1.99,True,85g,Pet,16/09/2024,20/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25009-cluster-17-pagina-2.jpeg,,
Linguica tipo calabresa defumada nobre,35.9,True,2kg,Embutidos,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Colchao para hot dog congelado comocol,21.9,True,3kg,Congelados,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Linguica tipo toscana congelada excelencia,67.9,True,5kg,Embutidos,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Apresuntado cozido sadia,12.9,True,2kg,Frios,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Batata palito congelada tini,22.9,True,2kg,Congelados,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Bacon em cubos congelado perdigao,25.9,True,1kg,Congelados,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Creme de leite leitbom,14.95,True,1.03kg,Laticínios,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Caldo maggi sabores,13.9,True,1.01kg,Temperos,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Leite uht integral tirol,9.49,True,1.5kg,Laticínios,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Farinha de trigo especial sortico,79.9,True,25kg,Mercearia,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Farinha de trigo tipo 1 farina,2.89,True,1kg,Mercearia,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Caldo sazon ajinomoto sabores,18.99,True,1.1kg,Temperos,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Milho-verde bonare,23.99,True,1.7kg,Conservas,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Maionese hellmann's,48.99,True,2.8kg,Condimentos,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Palmito picado de acai imperador,51.95,True,1.8kg,Conservas,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Refrigerante refri indaia sabores,0.99,True,250ml,Bebidas,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Guardanapo de papel econobom,1.49,True,22cm x 20cm,Utensílios,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Caixa de pizza n° 35 litavada,31.5,True,25 unidades,Embalagens,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Cerveja puro malte imperio,2.59,True,350ml,Bebidas Alcoólicas,16/09/2024,17/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Assai,imagens_assai/campanha-25146-cluster-45-pagina-1.jpeg,,
Creme Dental Colgate,3.49,4 unidades,,Higiene Bucal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Creme Dental Colgate Total 12,8.99,4 unidades,,Higiene Bucal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Creme Dental Sorriso Fresh,6.99,3 unidades,,Higiene Bucal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Sabonete Palmolive Naturals,1.99,4 unidades,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Água Sanitária Ypê,13.9,2 unidades de 5L,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Amaciante para Roupas Ypê,17.9,"5L + 4,5L",,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Lava Roupas em Pó Tixan Ypê,18.9,2 unidades,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Sabão em Pedaço Ypê,8.9,5 unidades,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Amaciante para Roupas Comfort,34.9,2 unidades,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Detergente em Pó Omo,26.97,2 unidades,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Kit Shampoo + Condicionador Seda,14.9,2 unidades,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Sabonete Dove,3.49,3 unidades,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Amaciante para Roupas Concentrado Downy,24.9,3 unidades,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Absorvente Noturno Always,21.9,32 unidades + 4 grátis,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Fralda Descartável Pampers Pants,99.9,,,Higiene Infantil,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Aparelho Descartável Venus Simply,16.9,4 unidades,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_1.jpg,,
Inseticida Aerossol Mortein,10.9,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Inseticida Aerossol SBP,12.9,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Limpador Multiuso Veja,4.49,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Condicionador Elseve,17.9,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Creme para Pentear Elseve,12.9,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Kit Shampoo e Condicionador Elseve,21.9,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Inseticida Elétrico Raid,16.9,50% de desconto,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Inseticida Aerossol Baygon,11.48,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Repelente em Gel Off,15.9,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Papel Higiênico Persona VIP,10.9,Leve 12 Pague 11,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Toalha de Papel Snob,5.49,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Absorvente Noite e Dia Sym,12.9,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Creme de Tratamento Skala,7.49,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Desodorante Roll-On Skala,4.49,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Kit Shampoo e Condicionador Skala,11.49,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Papel Higiênico Deluxe Softys,10.78,Leve 12 Pague 11,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Papel Higiênico Klass Softys,11.9,Leve 12 Pague 11,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Toalha de Papel Social Clean Softys,4.49,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_2.jpg,,
Intimus Absorvente,5.99,Absorvente Intimus,16 unidades,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Huggies Fralda Descartável Proteção Dia,23.9,,XG24,Bebê,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Huggies Fralda Descartável Tripla Proteção,59.9,,78 unidades,Bebê,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
OX Shampoo,17.9,Shampoo OX,400ml,Cuidados com o Cabelo,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Água Perfumada Giovanna Baby,12.78,,3 unidades,Perfumaria,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Assim Detergente em Pó,6.49,Detergente em Pó,1kg,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Max Papel Higiênico,12.78,Papel Higiênico Max,12 rolos,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Neve Papel Higiênico,14.9,,12 rolos,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Scala Toalha de Papel,4.49,,2 rolos,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Condicionador Bozzano,12.9,Condicionador,200ml,Cuidados com o Cabelo,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Desodorante Aerosol Monange,7.99,,3 unidades,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Loção Hidratante Old Spice,19.9,,3 unidades,Cuidados com a Pele,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Talco Antisséptico Baby Baruel,10.99,,3 unidades,Bebê,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Sabonete Líquido Baruel Baby,7.99,,3 unidades,Bebê,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Desodorante Aerosol Nivea,12.78,,3 unidades,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Desodorante Roll-On Nivea,9.95,,3 unidades,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Sabonete Hidratante Nivea,1.65,,90g,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_3.jpg,,
Amaciante Baby Soft,13.9,Festival Atacadão,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Detergente em Pó Urca,19.9,Festival Atacadão,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Lava Roupa Líquido Urca,24.9,Festival Atacadão,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Limpador Perfumado Coala,9.99,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Limpador Multiuso Zulu,4.99,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Removedor de Manchas Zulu,2.15,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Kit Shampoo Condicionador Novex,11.9,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Creme de Tratamento Novex,16.9,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Tintura Maxton,8.99,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Absorvente Sempre Livre,3.49,Leve 8 Pague 7,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Absorvente Sempre Livre Noturno,21.9,Leve Mais 32,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Antisséptico Bucal Listerine,17.9,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Desodorante Aerosol Above,7.99,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Desodorante em Creme Above,2.75,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Kit Shampoo e Condicionador Above,13.99,,,Higiene Pessoal,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Amaciante Bom Bril,7.49,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Desinfetante Pinho Bril,8.9,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Detergente Líquido Limpol,1.99,,,Limpeza,01/09/2024,10/09/2024,https://www.assai.com.br/ofertas/goias/assai-goiania-t9,2024_09_21,Atacadao,pdf_atacadao/page_4.jpg,,
Shampoos Johnson's ou Sabonete Líquido da Cabeça aos Pés,,20% de desconto,,Higiene infantil,13/09/2024,26/09/2024,32716ea7c07b111e6400b5d36fe144250fd97d52-0001.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Lenço umedecido Piquitucho,19.9,,,Higiene infantil,13/09/2024,26/09/2024,32716ea7c07b111e6400b5d36fe144250fd97d52-0001.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda Piquitucho Mega,21.9,,,Fraldas,13/09/2024,26/09/2024,32716ea7c07b111e6400b5d36fe144250fd97d52-0001.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda Babysec Ultra Mega,53.49,"Leve 3, Pague 2",,Fraldas,13/09/2024,26/09/2024,32716ea7c07b111e6400b5d36fe144250fd97d52-0001.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Lava-roupas líquido Omo Roupas finas & delicadas,18.9,,,Limpeza,13/09/2024,26/09/2024,32716ea7c07b111e6400b5d36fe144250fd97d52-0001.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda Turma da Mônica Baby Giga,99.9,Leve 3 Pague 2,,Fraldas,13/09/2024,26/09/2024,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda Babysec Shortinho,,50% de desconto na 2ª unidade,,Fraldas,13/09/2024,26/09/2024,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Produtos de Higiene Infantil Pom Pom,,25% de desconto,,Higiene Infantil,13/09/2024,26/09/2024,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Lenço Umedecido Pampers Aloe Vera/Splash,39.39,Leve 4 Pague 3,,Lenços Umedecidos,13/09/2024,26/09/2024,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda Pampers Pants,113.9,20% de desconto,,Fraldas,13/09/2024,26/09/2024,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda Pampers Supersec,148.9,20% de desconto,,Fraldas,13/09/2024,26/09/2024,753d6395f62f81ec7c7826e1ac9a25b13e61d8d0-0002.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda shorts Piquitucho,20.9,,,Fraldas,13/09/2024,26/09/2024,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Shampoo Baruel,,50% de desconto na 2ª unidade,,Higiene,13/09/2024,26/09/2024,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda Personal Baby Pants Premium,107.39,30% de desconto,,Fraldas,13/09/2024,26/09/2024,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda Personal Baby Pants Mega,75.69,30% de desconto,,Fraldas,13/09/2024,26/09/2024,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Sabonete líquido Granado Bebê,17.35,,,Higiene,13/09/2024,26/09/2024,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Fralda-calça MamyPoko Dia & Noite,90.99,"Leve 3, pague 2",,Fraldas,13/09/2024,26/09/2024,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
Lenço umedecido MamyPoko Dia & Noite,25.9,,,Higiene,13/09/2024,26/09/2024,51021faed62c3b65e772d6d52586f36dc07e2afa-0003.jpeg,2024_09_21,Carrefour Hiper Águas Claras,https://www.carrefour.com.br/folheto-digital/mundo-beb%C3%AA/BAC/152147,-15.832025265181366,-48.03981526477196
