nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source
Azeite Extra Virgem Novo Oliva ou Ranieri,39.98,True,500ml,Mercearia,2023-11-01,2023-11-07,2024_10_09,bigbox,imagens_bigbox/eef08c249f95fda7e2af4d8e5081183c6c9ac8dc.webp
Cápsulas Nescafé Dolce Gusto Sabores,17.99,True,10 unidades,Café,2023-11-01,2023-11-07,2024_10_09,bigbox,imagens_bigbox/eef08c249f95fda7e2af4d8e5081183c6c9ac8dc.webp
Leite Italac Leitíssimo Zero Lactose Integral,6.99,True,1 litro,Laticínios,2023-11-01,2023-11-07,2024_10_09,bigbox,imagens_bigbox/eef08c249f95fda7e2af4d8e5081183c6c9ac8dc.webp
Leite Condensado Nestlé Moça Integral,7.99,True,395g,Mercearia,2023-11-01,2023-11-07,2024_10_09,bigbox,imagens_bigbox/eef08c249f95fda7e2af4d8e5081183c6c9ac8dc.webp
Sorvete Nestlé Tradicional Sabores,18.99,True,"1,5 litro",Congelados,2023-11-01,2023-11-07,2024_10_09,bigbox,imagens_bigbox/eef08c249f95fda7e2af4d8e5081183c6c9ac8dc.webp
Arroz Branco BSB,5.99,True,1 Kg,Alimentos,2023-09-10,2023-09-16,2024_10_09,bigbox,imagens_bigbox/ed8d1c882051312e5a037905863625d6c059f9de.webp
Pernil ou Paleta Suína à Pururuca,13.99,True,1 kg,Carnes,2023-09-18,2023-09-19,2024_10_09,bigbox,imagens_bigbox/727f39d3313bd6f44d094bae92fa0f3fa3b4e97d.webp
Açaí Energia & Sabor Tradicional,12.49,True,500ml,Fitness,2023-09-16,2023-09-18,2024_10_09,bigbox,imagens_bigbox/0df7740084c60a8784474a155ba7fef2ac8f2e7e.webp
Bebida Láctea UHT Nestlé Nescau,2.19,Passaporte Carimbado 35 Anos,180ml,Bebidas,2023-09-10,2023-09-16,2024_10_09,bigbox,imagens_bigbox/267c06e11eefdbb8249b7d250db966b5acf83b7f.webp
Barra de Nuts Casademãe Sabores,2.29,True,30g,Fitness,2023-09-16,2023-09-18,2024_10_09,bigbox,imagens_bigbox/c1f0d49099a34563367de18ba2255c97f491f4a8.webp
Filé Mignon Bovino,49.9,True,1 kg,Carnes,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/716125030e01335fc2c0f54c1020a30bfbe6fce9.webp
Whisky Chivas Regal 12 Anos,129.9,True,1 litro,Bebidas Alcoólicas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Whisky Jameson,79.9,True,750ml,Bebidas Alcoólicas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Gin Beefeater,99.9,True,750ml,Bebidas Alcoólicas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Cerveja Eisenbahn Pilsen Puro Malte,3.99,True,355ml,Bebidas Alcoólicas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Cerveja Heineken Puro Malte,4.99,True,350ml,Bebidas Alcoólicas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Coca-Cola Original,7.49,True,2 litros,Bebidas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Coxão e Sobrecoxa Sem Pele Congelada Seara,14.99,True,1kg,Carnes,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Linguiça de Frango ao Toscana,15.99,True,1kg,Carnes,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Lombo Suíno Congelado,19.9,True,1kg,Carnes,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Coxão Mole Bovino,29.9,True,1kg,Carnes,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Picanha Bovina,49.9,True,1kg,Carnes,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Arroz Tio João,38.99,True,5kg,Alimentos,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Feijão Carioca Kicaldo,5.99,True,1kg,Alimentos,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Óleo de Soja Soya ou Liza,6.49,True,900ml,Alimentos,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Azeite Extra Virgem Carbonell,39.8,True,500ml,Alimentos,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Massa Tipo Caseira Casaredo,5.99,True,400g,Alimentos,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Azeitonas Verdes Fatiadas Diza,8.9,True,160g,Alimentos,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Milho Verde Fugini,2.89,True,170g,Alimentos,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Queijo Mussarela Vigor,6.99,True,150g,Laticínios,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Margarina Qualy Com ou Sem Sal,5.99,True,500g,Laticínios,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Queijo Mussarela Completo ou Copacati,4.59,True,100g,Laticínios,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Levíssimo Seara,2.99,True,100g,Frios,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Ovos Caipiras de Galinhas Livres de Gaiolas Famiglia,9.98,True,10 unidades,Ovos,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Requeijão Nestlé,6.99,True,200g,Laticínios,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Torrada Marilan Magic Toast Sabores,4.99,True,150g,Padaria,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Geleia Zuegg Sabores,19.98,True,320g,Alimentos,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Bebida Láctea UHT Nestlé Neston,1.99,True,180ml,Bebidas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Café do Ponto,15.9,True,500g,Bebidas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Maçã Fuji ou Gala,9.98,True,1kg,Frutas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Uva Thompson,9.98,True,500g,Frutas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Tomates Com Caroço,5.98,True,500g,Legumes,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Uva Passa Escura,8.98,True,200g,Frutas Secas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Castanhas de Caju WP,14.98,True,100g,Castanhas,18/01/2024,22/01/2024,2024_10_09,bigbox,imagens_bigbox/661dd99a0a10aac9b37cb71235d3a99fa3172eab.webp
Azeite Extra Virgem O-live,39.8,Quarta e Quinta Verde,450ml,Azeite,18/09,19/09,2024_10_09,bigbox,imagens_bigbox/9e54422114ad5064d3589c549b3eaf3ea5f1d3f4.webp
Azeite Carbonell,39.8,Quarta e Quinta Verde,500ml,Azeite,18/09,19/09,2024_10_09,bigbox,imagens_bigbox/9e54422114ad5064d3589c549b3eaf3ea5f1d3f4.webp
Barra de Proteína Max Top Whey Bar,5.89,True,41g,Suplemento Alimentar,2023-09-23,2023-09-25,2024_10_09,bigbox,imagens_bigbox/d9d932b71e12ae06482faa6e980716d22ff26257.webp
Beterraba,2.98,True,1 kg,Legumes,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/d0af7fdd4d8631616e9a44ebd89d47def217a031.webp
Cebola,2.98,True,1 kg,Verdura,2023-09-25,2023-09-26,2024_10_09,bigbox,imagens_bigbox/5640301443b0846f49f485eea3ab68200ed59bcd.webp
Sabonete Nivea Fragrâncias,2.19,True,85g,Higiene Pessoal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Shampoo Elseve Fragrâncias,25.9,True,400ml,Cuidados com o Cabelo,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Condicionador Elseve Fragrâncias,26.9,True,400ml,Cuidados com o Cabelo,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Creme Dental Colgate Total 12 Clean Mint,8.49,True,90g,Higiene Bucal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Desodorante Aerossol Rexona Fragrâncias,19.9,True,250ml,Higiene Pessoal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Papel Higiênico Cotton Folha Dupla,15.99,True,Leve 12,Higiene Pessoal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Limpador Multiuso Uau,3.69,True,500ml,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Detergente Minuano Fragrâncias,1.89,True,500ml,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Sabão em Pó Ypê,8.99,True,900g,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Amaciante Mon Bijou Fragrâncias,7.99,True,1.7 litros,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Amaciante Concentrado Downy Fragrâncias,18.99,True,1 litro,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Lava Roupas em Pó Tixan Fragrâncias,16.99,True,1.6kg,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
"Ração Purina Dog Chow, Friskies e Cat Chow",2.69,True,100g,Alimentos para Animais,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Guardanapo Coquetel Grande,3.99,True,30 x 33cm,Descartáveis,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Papel Higiênico Social,5.29,True,Não especificado,Higiene Pessoal,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Saco Para Lixo Bio Force,8.99,True,Rolo 10 litros,Limpeza Doméstica,25/09/2024,30/09/2024,2024_10_09,bigbox,imagens_bigbox/95a1a7b80dc6e64f20b43bd5e8f8b3afb19fb3fe.webp
Banana Prata,5.98,True,1 Kg,Frutas,2023-09-25,2023-09-26,2024_10_09,bigbox,imagens_bigbox/0249918b9acf39744f4f8a2fffce8ccfed8b5cbc.webp
Repolho Branco,1.69,True,1 kg,Verduras,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/64cebde182fdb9f7eb14e3f35f155442e8892119.webp
Pera Williams,8.98,True,1 kg,Frutas,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/f95fdebdf01c6327ec241564efc28e4880d93575.webp
Barra de Frutas Supino Original ao Leite ou Branco,2.29,True,24g,Fitness,02/09,04/09,2024_10_09,bigbox,imagens_bigbox/8f3e36492af1f927623cdbd69d88128642a4815f.webp
Farinha de Aveia Casademãe,3.29,True,170g,Fitness,2023-09-23,2023-09-25,2024_10_09,bigbox,imagens_bigbox/ab543423b9034b4811e80b9e8cee16a1c6d32ffc.webp
Cerveja Corona Extra,5.99,True,330ml,Bebida alcoólica,11/09/2023,15/09/2023,2024_10_09,bigbox,imagens_bigbox/d938f8511365c71de586c136eea25b0a5996591c.webp
Suco Plenno Sabores,9.99,True,"1,35 litro",Bebida não alcoólica,11/09/2023,15/09/2023,2024_10_09,bigbox,imagens_bigbox/d938f8511365c71de586c136eea25b0a5996591c.webp
Almond Breeze,18.99,True,1 litro,Bebida vegetal,2023-09-02,2023-09-04,2024_10_09,bigbox,imagens_bigbox/465b625fa14c81b4a27a0b69db42e2412e99250f.webp
Chocolate em Barra Nestlé Dolca ao Leite ou Amargo,8.99,True,100g,Chocolate,2023-09-10,2023-09-16,2024_10_09,bigbox,imagens_bigbox/858787a5861b14a27c6fde2cc3dd8001f8946dbd.webp
Cenoura,1.69,True,1 kg,Legumes,2023-09-04,2023-09-05,2024_10_09,bigbox,imagens_bigbox/fca4f03b5fc9931c26e2d0412ab95a71fa6adaa4.webp
Vinho Verde Português Quinta Da Valentina,29.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Santa Rita Tres Medallas,34.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Montes Gran Reserva,49.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Português Julio Moriato,34.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Português Porto 6,44.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Espumante Argentina Finca Ferramenta,34.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Santa Rita 120 Reserva,49.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Cousino-Macul Antiguas Reservas,54.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Vinho Chileno Medalla Real Gran Reserva,98.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Espumante Nacional Rio Sol,34.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Espumante Nacional Casa Perini,42.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Espumante Nacional Terranova,44.9,True,750ml,Bebidas Alcoólicas,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Farinha de Arroz Tio João,7.9,True,1kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Arroz Integral Tio João,8.99,True,2kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Arroz Parboilizado Tio João,14.99,True,2kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Arroz Tio João,38.99,True,5kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Saldo Castanha Kitanda,5.99,False,1kg,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Batata Palito Congelada Casedemar,24.9,True,2kg,Alimentos Congelados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Batata McCain AirFryer Extra,16.99,False,400g,Alimentos Congelados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Óleo de Soja Soya ou Liza,6.29,False,900ml,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Palmito de Açaí Inteiro,19.98,False,300g,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Azeitonas Verdes Fatiadas Vale Fértil,9.9,False,160g,Alimentos,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Filé de Tilápia Congelada Copacol,35.9,True,800g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Camarão Vannamei Descascado e Cozido Copacol,39.9,True,380g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Iscas de Filé de Tilápia Empanadas Copacol,22.9,True,300g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Posta de Tilápia Congelada Copacol,19.9,True,800g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Costelinhas de Tilápia Congelada Copacol,19.9,True,800g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Petiscos de Tilápia Copacol,18.9,True,400g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Steak de Tilápia Copacol,19.99,True,400g,Pescados,,,2024_10_09,bigbox,imagens_bigbox/65b4659438b83dcc61526266124bffd2d68d9d02.webp
Mamão Formosa,5.98,True,1 kg,Frutas,2023-09-25,2023-09-26,2024_10_09,bigbox,imagens_bigbox/28c420989c9e077d1442dd16a0ab2ea0393e5ec5.webp
Pão de Queijo Congelado Segredo Mineiro,7.99,True,400g,Congelados,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Flocos de Milho Yoki,3.99,True,500g,Cereais,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Farinha de Trigo Emegê,4.79,True,1kg,Farináceos,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Açúcar Demerara Orgânico Native,8.49,True,1kg,Açúcares,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Manteiga Itaiac Com Sal,19.9,True,500g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Água de Coco Copra,10.99,True,1 litro,Bebidas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Iogurte Com Polpa Nestlé Sabores,4.99,True,510g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Suco de Maçã Matuí,2.99,True,200ml,Bebidas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Iogurte Natural Nestlé Sabores,3.79,True,160g/170g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Queijo Minas Frescal Hebrom,49.9,True,1kg,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Requeijão Conto de Minas Tradicional ou Light,6.99,True,200g,Laticínios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Peito de Peru Defumado Seara,4.59,True,100g,Frios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Mortadela Defumada Seara Gourmet,2.49,True,100g,Frios,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Uva Passa Escura EuroCompany,8.98,True,500g,Frutas Secas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Ameixa Seca Sem Caroço EuroCompany,12.98,True,500g,Frutas Secas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Tâmaras Com Caroço Quinta Semente,5.98,True,200g,Frutas Secas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Maracujá Azedo ou Uva Thompson Bandeja,9.98,True,500g ou Pacote 1kg,Frutas,,,2024_10_09,bigbox,imagens_bigbox/89c2e722a0f8d7918f9a89657f2b049e91b44489.webp
Iogurte Natural Itambé Sabores,2.99,True,170g,Laticínios,23/09/2023,25/09/2023,2024_10_09,bigbox,imagens_bigbox/286759f4d82d60ac44edeb6d6f232c85c76fcc8e.webp
Maracujá Azedo,8.98,True,1 kg,Frutas,2023-09-18,2023-09-19,2024_10_09,bigbox,imagens_bigbox/42508abfdd268e238de422697495dcd51b15cb4b.webp
Pão Tortilha Rap 10 Sabores,10.99,True,297g,Alimentos,23/09/2023,25/09/2023,2024_10_09,bigbox,imagens_bigbox/eae87e73ec9562507e2a4ba6284def2da44725ae.webp
Costelinha Suína Congelada,19.99,True,1 kg,Carne Suína,2023-09-11,2023-09-15,2024_10_09,bigbox,imagens_bigbox/71eda73f616aa6c225fa694610a598da21aafa54.webp
Filé Mignon Bovino,49.9,True,1 kg,Carne Bovina,2023-09-11,2023-09-15,2024_10_09,bigbox,imagens_bigbox/71eda73f616aa6c225fa694610a598da21aafa54.webp
Bebida Láctea Parmalat WheyFit,5.99,True,250ml,Bebida láctea fitness,2023-09-23,2023-09-25,2024_10_09,bigbox,imagens_bigbox/6ff69508477d4082ff330cdc9dba3d0f805b9cf4.webp
Coxa e Sobrecoxa Sem Osso Congelada Seara,13.99,True,1 kg,Carnes,2023-09-18,2023-09-19,2024_10_09,bigbox,imagens_bigbox/15d607cfe700d1f5d07eff28266c0bf2b43d3242.webp
Creme de Leite Piracanjuba,2.99,True,200g,Laticínios,2023-09-10,2023-09-16,2024_10_09,bigbox,imagens_bigbox/d17c2f9f63cbeb2a2fa63dd4e9c1d90ecc91df7c.webp
Vinho Chileno Medalla Real Gran Reserva,78.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Chileno Toro de Piedra Gran Reserva,75.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Chileno Santa Rita 120 Reserva,49.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Chileno Santa Rita Tres Medallas,54.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Verde Português 'Quinta De Valença',29.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Argentino Paso Negro,34.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Português Seixoso Colheita Branco,139.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Português Julio Florista,34.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Espanhol Esteban Martin Garnacha-Syrah,29.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Espumante Nacional Casa Perini,42.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Espumante Nacional Rio Sol,34.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Vinho Português EA Tinto,59.9,True,750ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Cerveja Corona Extra,5.99,True,330ml,Bebidas Alcoólicas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
Suco Sabores,16.9,True,1.7 litro,Bebidas,11/09/2024,15/09/2024,2024_10_09,bigbox,imagens_bigbox/fc2163004a7f2fd752fd0551dc57f431598c106f.webp
