nome,preco,oferta,gramagem,categoria,data_ini,data_fim,date_source,supermarket,tablode_source
MACARRÃO INSTANTÂNEO LÁMEN MARATÁ SABORES,0.99,False,75g,Massas,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
MOLHO PRONTO MARATÁ SABORES,1.75,False,300g,Molhos,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
AZEITE DE OLIVA TIPO ÚNICO MIX & DIA GALLO,32.9,False,500ml,Azeites,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
BISCOITO AMANTEIGADO FORTALEZA SABORES,6.99,False,330g,Biscoitos,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
CREME CULINÁRIO DAMARE OU TRIÂNGULO MINEIRO,1.95,False,200g,Laticínios,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
PÓ PARA REFRESCO MARATÁ SABORES,0.59,False,25g,Bebidas,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
REFRIGERANTE SEM AÇÚCAR COCA-COLA,4.79,False,1L,Bebidas,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
VINHO TINTO NACIONAL SUAVE DOM BOSCO,11.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
VINHO DE MESA ROSÉ SUAVE AMANÉ,13.9,False,750ml,Bebidas Alcoólicas,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
CERVEJA PURO MALTE SPATEN,4.79,False,355ml,Bebidas Alcoólicas,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
CERVEJA EXTRA CORONA,4.99,False,330ml,Bebidas Alcoólicas,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
PRESUNTO COZIDO,19.95,True,1kg,Frios,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
COXAS E SOBRECOXAS DE FRANGO CONGELADAS,8.69,False,1kg,Carnes,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
FRANGO A PASSARINHO CONGELADO SADIA,12.9,False,1kg,Carnes,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
LINGUIÇA TIPO TOSCANA CONGELADA PAMPLONA,14.9,False,1kg,Carnes,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
MORTADELA TUBULAR SADIA/R SADIA,8.49,False,1kg,Frios,,,2024_10_09,assai,imagens_assai/409ab97917d54613c39c008c78a9e284a4eb214a.webp
Achocolatado em pó Italac,4.79,False,400g,Bebidas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Achocolatado em pó Italac,4.95,False,400g,Bebidas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Bebida láctea sabor chocolate Italac,4.99,False,1L,Bebidas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Bebida láctea sabor chocolate Italac,0.95,False,200ml,Bebidas,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Mistura para bolo Italac sabores,3.99,False,400g,Alimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Molho de tomate tradicional Heinz,3.29,False,300g,Condimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Ketchup tradicional Heinz,18.9,False,1.033kg,Condimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Maionese Heinz,11.9,False,390g,Condimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Molho barbecue Hemmer,12.9,False,330g,Condimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Mostarda Heinz,12.59,False,255g,Condimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Macarrão espaguete Piraquê,4.29,False,500g,Alimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Biscoito recheado de leite Piraquê,1.99,False,85g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Biscoito recheado supreme Piraquê sabores,2.79,False,82g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Biscoito água e cereal Piraquê,4.49,False,215g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Biscoito cookies Piraquê sabores,2.99,False,80g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Alimento para gatos Kitekat sabores,1.99,False,70g,Pet,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Chocolate M&M's sabores,9.99,False,148g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Chocolate ao leite M&M's,3.39,False,30g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Biscoito cream cracker Bauducco,2.99,False,200g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Biscoito de maisena Bauducco,2.49,False,170g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Biscoito cookies cacau e avelã cereale Bauducco,3.49,False,66g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Biscoito de leite com gotas de chocolate Bauducco,7.59,False,335g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Biscoito cereale Bauducco sabores,3.49,False,170g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Shampoo Head & Shoulders,19.9,False,400ml,Higiene Pessoal,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Fralda descartável Pampers Supersec Jumbo,74.9,False,Não especificado,Bebês,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Aparelho descartável Venus Gillette,19.9,False,3 unidades,Higiene Pessoal,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Absorvente noturno Always,19.9,False,8 unidades,Higiene Pessoal,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
Amaciante concentrado Downy,49.9,False,3L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/3_470eab5c81.webp
AGUA DE COCO SOCOCO,2.75,False,200ml,Bebidas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
REFRESCO DE GUARANA GUARAVITA,0.85,False,290ml,Bebidas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
SUCO DE LARANJA E MACA NATURAL ONE,3.29,False,1.8L,Bebidas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
ISOTONICO GATORADE SABORES,4.99,False,500ml,Bebidas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
REFRIGERANTE ORIGINAL COCA-COLA,6.79,False,1.5L,Bebidas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
CHA MATTE LEAO SABORES,3.09,False,300ml,Bebidas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
GIN ROCK'S SABORES,26.9,False,1L,Bebidas Alcoólicas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
WHISKY AMERICANO JACK DANIEL'S TIPOS,149.9,False,1L,Bebidas Alcoólicas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
AGUARDENTE 51,12.9,False,965ml,Bebidas Alcoólicas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
REFRIGERANTE SEM ACUCAR COCA-COLA,1.99,False,200ml,Bebidas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
COQUETEL SYN SABORES,1.99,False,300ml,Bebidas Alcoólicas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
CERVEJA PURO MALTE LAGER AMSTEL,2.79,False,269ml,Bebidas Alcoólicas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
CHOPP DE VINHO PINK MOON,5.99,False,600ml,Bebidas Alcoólicas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
CERVEJA AMSTEL,4.55,False,355ml,Bebidas Alcoólicas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
CERVEJA HEINEKEN,4.59,False,250ml,Bebidas Alcoólicas,2024-09-16,2024-09-22,2024_10_09,assai,imagens_assai/campanha_25246_pagina_1_be68510d17.webp
Atum sólido em óleo ou ao natural Gomes da Costa,9.79,True,170g,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Sardinha com óleo ou molho de tomate Gomes da Costa,4.9,True,125g,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Atum ralado ao natural ou ao óleo Gomes da Costa,7.49,True,170g,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Patê de atum Gomes Costa sabores,7.39,True,170g,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Creme de leite Italac,3.39,True,200g,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Bebida láctea Italakinho sabores,1.19,True,200ml,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Leite condensado Italac,5.39,True,395g,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Achocolatado em pó Italac,5.99,True,400g,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Molho de tomate refogado Quero,7.9,True,1.02kg,Molhos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Milho verde Quero,2.99,True,170g drenado,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Ketchup Heinz sabores,12.9,True,397g,Molhos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Molho de tomate tradicional Quero,1.89,True,300g,Molhos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Biscoito de maisena Piraquê,3.79,True,175g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Cookies Piraquê sabores,3.79,True,80g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Biscoito recheado Piraquê sabores,1.79,True,70g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Biscoito Newafer Piraquê sabores,2.69,True,100g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Chocolate ao leite miniatura M&M's,3.69,True,não especificado,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Chocolate Snickers sabores,2.99,True,45g,Doces,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Alimento para gatos Whiskas sabores,49.9,True,não especificado,Alimentos para animais,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Alimento para cães nutrição essencial Pedigree,89.9,True,9kg,Alimentos para animais,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Biscoito wafer Bauducco sabores,1.39,True,78g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Biscoito cookies Bauducco,2.99,True,100g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Biscoito Bauducco sabores,6.99,True,135g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Biscoito choco biscuit Bauducco sabores,6.99,True,80g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/4c9c9bff143217bd87c6b6e0c3dc19a7809c4b7b.webp
Molho de Tomate Tradicional Pomarola,3.69,False,300g,Molhos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Maionese Liza,2.99,False,250g,Condimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Extrato de Tomate Elefante,2.99,False,130g,Molhos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Molho de Tomate Tradicional Tarantella,6.29,False,340g,Molhos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Maionese Mariana,29.9,False,3kg,Condimentos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Iogurte Grego 15g de Proteína Yopro Sabores,7.99,False,160g,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Leite Fermentado Activia Sabores,2.59,False,1.1kg,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Petit Suisse Sabor Morango Danoninho,9.5,False,480g,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Queijo Tipo Cream Cheese Original Philadelphia,52.9,False,1.5kg,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Requeijão Cremoso Tradicional Danone,6.99,False,200g,Laticínios,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Detergente Líquido Ypê Fragrâncias,2.49,False,500ml,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Amaciante de Roupas Aconchego Ypê,23.9,False,5L,Limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Biscoito Wafer B-Ready Nutella,2.49,False,22g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Chocolate White Bueno Kinder,4.99,False,39g,Chocolates,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Chocolate Joy Kinder Sabores,10.9,False,20g,Chocolates,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Biscoito Wafer Tiornky Kinder,2.49,False,18g,Biscoitos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Bombons Raffaello,19.99,False,150g,Chocolates,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Azeite de Oliva Extra Virgem Gomes da Costa,41.9,False,500ml,Óleos e Azeites,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Atum em Pedaços ao Natural ou ao Óleo Gomes da Costa,7.49,False,170g,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Atum Ralado ao Natural ou ao Óleo Gomes da Costa,5.99,False,170g,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Patê de Atum Gomes da Costa Sabores,7.49,False,150g,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Sardinha com Óleo ou Molho de Tomate Gomes da Costa,4.99,False,125g,Enlatados,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/42a8c924ab0a55b567e6b1eae56de8549501ff2f.webp
Molho de Tomate para Pizza ou Tradicional Tambaú,11.49,True,2kg,Molhos,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Maionese Quero,29.9,True,3kg,Condimentos,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Molho Barbecue Cepêra,14.9,True,1.01kg,Molhos,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Ketchup Tradicional Heinz,15.9,True,1.033kg,Condimentos,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Purê de Batata Qualimix,31.9,True,800g,Alimentos,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Caldo Knorr Sabores,16.9,True,1.01kg,Temperos,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Batata Palha Fhitty,11.49,True,500g,Snacks,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Dueto de Milho e Ervilha Bonare,23.9,True,1.7kg,Conservas,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Azeitona Verde sem Caroço Vale Fértil,35.9,True,1.01kg,Conservas,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Amido de Milho Profissional Maizena,29.9,True,1.8kg,Alimentos,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Bebida Gaseificada H2OH Sabores,2.99,True,500ml,Bebidas,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Queijo Tipo Parmesão Ralado President,4.49,True,50g,Laticínios,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Creme Dental Total 12 Colgate,6.2,True,90g,Higiene Pessoal,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Achocolatado em Pó Nescau Nestlé,25.9,True,670g,Alimentos,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Chocolate para Cobertura Meio Amargo ou Branco Marfim Nestlé,38.9,True,1kg,Confeitaria,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Creme de Chantilly Tradicional Chanty Mix Amélia,15.9,True,1L,Laticínios,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Margarina Cremosa com Sal Delicata,21.9,True,1kg,Laticínios,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Linguiça de Frango Congelada Natto,43.9,True,3kg,Carnes,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Lava-Roupas Líquido Primavera Tixan Ypê,36.9,True,5L,Limpeza,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Amaciante de Roupas Concentrado Comfort Fragrâncias,26.9,True,1.5L,Limpeza,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Garrafa Térmica com Rolha Arábia Invicta Cores,19.9,True,1L,Utilidades Domésticas,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Papel Sulfite A4 Premium Report Suzano,22.9,True,500 folhas,Papelaria,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
Queijo Tipo Mussarela Vindac,33.99,True,1kg,Laticínios,2023/10/30,2023/11/05,2024_10_09,assai,imagens_assai/4775b0d81af2c4939c3033b6645a33a7fb40f42c.webp
M&M's Sabores,9.9,True,148g,Chocolate,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Snickers Original ou Dark,2.69,True,45g,Chocolate,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Premier Pet Cães,89.9,True,15kg,Alimento para cães,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Premier Pet Gatos,9.9,True,85g,Alimento para gatos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Kit Kat Sabores,1.99,True,70g,Alimento para gatos,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Cerveja Sleek American IPA Eisenbahn,4.79,True,350ml,Bebida alcoólica,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Cerveja Pilsen Eisenbahn,4.39,True,350ml,Bebida alcoólica,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Cerveja Pilsen Eisenbahn,3.79,True,350ml,Bebida alcoólica,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Cerveja Pilsen Unfiltered Eisenbahn,3.79,True,350ml,Bebida alcoólica,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Cerveja Premium Sol,4.95,True,330ml,Bebida alcoólica,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Café Tradicional 3 Corações,17.9,True,500g,Café,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Achocolatado 3 Corações,7.29,True,370g,Achocolatado,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Café Solúvel 3 Corações,19.9,True,100g,Café,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Filtro de Papel 3 Corações,2.69,True,30 unidades,Utensílios de cozinha,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Pó para Refresco Frisco,0.59,True,18g,Bebida em pó,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Arroz Branco Longo Fino Urbano,28.9,True,5kg,Arroz,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Arroz Parboilizado Longo Fino Urbano,27.9,True,5kg,Arroz,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Arroz Branco Tipo 1 Urbano,5.99,True,1kg,Arroz,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Arroz Preto Tipo 1 Urbano,18.9,True,1kg,Arroz,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Macarrão de Arroz sem Glúten Urbano,3.69,True,500g,Massa,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Bisnaguinha Tradicional Pullman,5.69,True,300g,Pão,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Pão de Forma Tradicional Pullman,5.69,True,480g,Pão,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Pão Artesano Pullman,8.99,True,500g,Pão,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Pão Tipo Tortilha Rápido Sabores,8.99,True,257g,Pão,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Bolinho Recheado Ana Maria Sabores,1.49,True,42g,Bolinho,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
Kit para Limpeza UAU,11.9,True,500ml,Produto de limpeza,16/09/2024,20/09/2024,2024_10_09,assai,imagens_assai/fabf624974104030f43e9bd361532810f4680a5f.webp
